id_transacao,compradora,alvo,setor,valuation_brl,data_anuncio,status,email_assessor
5644,Silveira Monteiro e Filhos,Fonseca,Energia,108735332.81,2024-03-13,Concluída,advisor.isadora@ficticio-ma.com.br
5645,Moreira,Novais Almeida S.A.,Energia,316020084.22,2026-06-19,Análise de NDA,advisor.pedro henrique@ficticio-ma.com.br
5646,Cirino e Filhos,Almeida S/A,Varejo,281571042.26,2025-04-17,Análise de NDA,advisor.ana vitória@ficticio-ma.com.br
5647,Silveira,Mendonça Ltda.,Varejo,224551769.62,2024-08-29,Análise de NDA,advisor.heloisa@ficticio-ma.com.br
5648,da Costa Fonseca S/A,Brito,Varejo,303480832.08,2023-11-05,Concluída,advisor.joão guilherme@ficticio-ma.com.br
5649,Siqueira,Vasconcelos,Logística,88076202.43,2025-10-11,Análise de NDA,advisor.vitor@ficticio-ma.com.br
5650,Vargas,Montenegro Nunes S.A.,Varejo,24247574.63,2026-01-06,Análise de NDA,advisor.andré@ficticio-ma.com.br
5651,Mendonça,Caldeira Macedo S/A,Saúde,47870856.43,2024-09-03,Concluída,advisor.larissa@ficticio-ma.com.br
5652,Camargo da Cunha S/A,Nascimento,Varejo,98132827.63,2025-10-16,Em Due Diligence,advisor.apollo@ficticio-ma.com.br
5653,Montenegro,da Costa,Varejo,154362564.47,2024-09-06,Cancelada,advisor.enzo@ficticio-ma.com.br
5654,da Rosa Sousa S/A,Carvalho,Finanças,10576221.25,2024-03-17,Análise de NDA,advisor.josé@ficticio-ma.com.br
5655,da Cruz,Guerra Carvalho Ltda.,Finanças,245599236.2,2023-11-08,Cancelada,advisor.alícia@ficticio-ma.com.br
5656,Azevedo,Sampaio,Saúde,370960238.34,2023-11-17,Concluída,advisor.ana laura@ficticio-ma.com.br
5657,Borges Novaes e Filhos,Fonseca,Varejo,76622944.3,2026-03-06,Análise de NDA,advisor.allana@ficticio-ma.com.br
5658,Macedo e Filhos,Pastor - ME,Varejo,263122072.23,2025-06-07,Análise de NDA,advisor.fernanda@ficticio-ma.com.br
5659,Cunha,Caldeira Gonçalves - ME,Saúde,417412432.27,2025-04-13,Análise de NDA,advisor.gustavo henrique@ficticio-ma.com.br
5660,Nunes S/A,Araújo Nunes - ME,Varejo,438897342.38,2026-07-02,Concluída,advisor.cauã@ficticio-ma.com.br
5661,Moraes,Araújo,Tecnologia,17569722.55,2026-05-19,Análise de NDA,advisor.vinícius@ficticio-ma.com.br
5662,Fogaça Nascimento S/A,Ramos,Energia,215668544.34,2026-04-25,Cancelada,advisor.maysa@ficticio-ma.com.br
5663,Pinto Nascimento - EI,Pires S/A,Varejo,384266123.33,2024-11-02,Análise de NDA,advisor.catarina@ficticio-ma.com.br
5664,Castro,Montenegro,Energia,81012409.11,2025-11-12,Análise de NDA,advisor.pedro henrique@ficticio-ma.com.br
5665,da Cunha,da Rosa Ltda.,Varejo,261993706.51,2024-01-07,Cancelada,advisor.maysa@ficticio-ma.com.br
5666,Camargo - EI,Pires Sales e Filhos,Tecnologia,464917080.37,2025-05-20,Análise de NDA,advisor.luiz henrique@ficticio-ma.com.br
5667,Guerra,Costela S/A,Finanças,316222017.48,2025-05-09,Análise de NDA,advisor.sarah@ficticio-ma.com.br
5668,Aparecida,Peixoto,Finanças,279112712.13,2024-03-18,Análise de NDA,advisor.theodoro@ficticio-ma.com.br
5669,Souza - EI,Aparecida Gonçalves - EI,Finanças,112971971.66,2026-07-18,Cancelada,advisor.thales@ficticio-ma.com.br
5670,Alves Gonçalves - ME,Pereira Sousa - ME,Varejo,450740763.06,2024-09-20,Análise de NDA,advisor.igor@ficticio-ma.com.br
5671,Correia,Nogueira,Saúde,151929825.96,2026-05-15,Em Due Diligence,advisor.aurora@ficticio-ma.com.br
5672,Casa Grande Ltda.,Albuquerque Souza e Filhos,Saúde,148893814.48,2026-06-28,Em Due Diligence,advisor.manuella@ficticio-ma.com.br
5673,Ribeiro Correia S/A,Gonçalves,Saúde,394809428.73,2024-01-10,Cancelada,advisor.alexandre@ficticio-ma.com.br
5674,Casa Grande da Costa - EI,Câmara Sampaio - ME,Energia,410410637.38,2025-03-04,Concluída,advisor.liam@ficticio-ma.com.br
5675,Vasconcelos,Cavalcante,Tecnologia,321838817.42,2026-03-30,Cancelada,advisor.lucas gabriel@ficticio-ma.com.br
5676,Aragão,Mendonça - ME,Tecnologia,341678373.08,2026-06-14,Concluída,advisor.lorenzo@ficticio-ma.com.br
5677,Borges,Ramos,Varejo,299796216.85,2025-05-12,Em Due Diligence,advisor.aylla@ficticio-ma.com.br
5678,Correia,Leão S.A.,Saúde,18592667.33,2024-04-19,Concluída,advisor.ana lívia@ficticio-ma.com.br
5679,Ramos Peixoto Ltda.,Pastor,Tecnologia,378493045.23,2025-06-20,Análise de NDA,advisor.gustavo@ficticio-ma.com.br
5680,Albuquerque S.A.,Melo,Energia,392144656.12,2025-07-14,Em Due Diligence,advisor.davi lucas@ficticio-ma.com.br
5681,da Rocha Pacheco S.A.,Duarte,Energia,294387331.14,2025-10-18,Em Due Diligence,advisor.maria@ficticio-ma.com.br
5682,da Rocha Casa Grande e Filhos,Cunha,Tecnologia,410849073.78,2024-04-30,Análise de NDA,advisor.breno@ficticio-ma.com.br
5683,Guerra,Azevedo Rodrigues S/A,Tecnologia,465991285.82,2025-12-13,Cancelada,advisor.helena@ficticio-ma.com.br
5684,Cavalcanti e Filhos,Martins - ME,Saúde,140345297.98,2024-03-07,Concluída,advisor.isabela@ficticio-ma.com.br
5685,Fonseca Moreira e Filhos,Novais Ltda.,Tecnologia,408309319.6,2025-02-18,Análise de NDA,advisor.hadassa@ficticio-ma.com.br
5686,Novaes Duarte S.A.,Teixeira S.A.,Energia,401436487.52,2024-04-13,Em Due Diligence,advisor.léo@ficticio-ma.com.br
5687,Dias,Gomes,Energia,27748598.73,2026-01-03,Cancelada,advisor.jade@ficticio-ma.com.br
5688,Lopes,Barros,Tecnologia,469180081.39,2024-09-03,Em Due Diligence,advisor.maria júlia@ficticio-ma.com.br
5689,Araújo,Fogaça - EI,Finanças,466617922.91,2025-06-23,Cancelada,advisor.cecília@ficticio-ma.com.br
5690,Dias,Aragão Santos - ME,Tecnologia,88832799.82,2024-10-09,Análise de NDA,advisor.isadora@ficticio-ma.com.br
5691,da Cunha Brito S/A,Câmara Gonçalves S.A.,Varejo,374211137.55,2024-09-29,Cancelada,advisor.ana beatriz@ficticio-ma.com.br
5692,da Luz Ltda.,Sampaio S/A,Energia,439593254.6,2025-10-19,Concluída,advisor.henry@ficticio-ma.com.br
5693,Gomes Nunes e Filhos,Lima,Varejo,9154362.87,2026-02-11,Concluída,advisor.heitor@ficticio-ma.com.br
5694,Sousa,Novaes - ME,Energia,434459364.46,2024-01-09,Análise de NDA,advisor.vicente@ficticio-ma.com.br
5695,Viana Guerra - EI,Fernandes,Tecnologia,308451256.82,2024-08-22,Cancelada,advisor.antônio@ficticio-ma.com.br
5696,Lima,Rios Sampaio S.A.,Finanças,406273380.18,2023-10-31,Em Due Diligence,advisor.nicolas@ficticio-ma.com.br
5697,Pacheco e Filhos,Vieira Nascimento Ltda.,Energia,240187378.12,2024-10-15,Análise de NDA,advisor.levi@ficticio-ma.com.br
5698,Casa Grande,da Mota,Tecnologia,426326616.07,2026-01-21,Análise de NDA,advisor.mariana@ficticio-ma.com.br
5699,da Paz,das Neves - ME,Varejo,374107401.09,2026-03-07,Em Due Diligence,advisor.evelyn@ficticio-ma.com.br
5700,Fonseca Alves - ME,Ramos,Energia,181150994.31,2024-01-15,Em Due Diligence,advisor.mariane@ficticio-ma.com.br
5701,da Cunha - EI,Campos,Energia,135989797.87,2026-01-24,Cancelada,advisor.valentina@ficticio-ma.com.br
5702,Castro S.A.,Leão Souza S/A,Energia,99050094.92,2026-06-30,Concluída,advisor.diego@ficticio-ma.com.br
5703,das Neves,Cavalcante,Saúde,371841275.29,2024-10-18,Análise de NDA,advisor.anna liz@ficticio-ma.com.br
5704,Duarte Ribeiro S/A,Siqueira,Energia,85880957.26,2023-11-13,Concluída,advisor.catarina@ficticio-ma.com.br
5705,Albuquerque Sousa - ME,Rezende,Tecnologia,322817530.73,2025-01-14,Concluída,advisor.cecilia@ficticio-ma.com.br
5706,Barros - ME,Sá - ME,Tecnologia,320680843.41,2023-12-27,Em Due Diligence,advisor.mateus@ficticio-ma.com.br
5707,Mendonça,Brito Monteiro - EI,Energia,428026889.18,2025-06-30,Cancelada,advisor.ravi lucca@ficticio-ma.com.br
5708,Mendonça Araújo - ME,Martins - ME,Finanças,314069939.48,2025-09-19,Em Due Diligence,advisor.isaac@ficticio-ma.com.br
5709,Vieira,da Paz e Filhos,Saúde,256736581.9,2025-04-19,Análise de NDA,advisor.ester@ficticio-ma.com.br
5710,Santos,Cavalcante Novaes - EI,Varejo,63876729.36,2025-07-10,Em Due Diligence,advisor.luna@ficticio-ma.com.br
5711,Rocha,Siqueira,Varejo,207955701.36,2025-10-23,Análise de NDA,advisor.hellena@ficticio-ma.com.br
5712,Caldeira,Souza,Energia,294969309.97,2026-03-24,Cancelada,advisor.leandro@ficticio-ma.com.br
5713,Lima,Oliveira e Filhos,Tecnologia,273992892.86,2026-06-20,Concluída,advisor.alícia@ficticio-ma.com.br
5714,Pacheco,Viana Pimenta - EI,Varejo,30666607.37,2025-06-24,Concluída,advisor.ana vitória@ficticio-ma.com.br
5715,Porto Costa e Filhos,Pinto,Logística,436851071.32,2024-06-10,Em Due Diligence,advisor.francisco@ficticio-ma.com.br
5716,Mendes Moraes e Filhos,Mendes,Energia,15617971.0,2025-06-16,Concluída,advisor.emanuel@ficticio-ma.com.br
5717,Souza,Monteiro,Finanças,84715174.1,2026-04-27,Concluída,advisor.benício@ficticio-ma.com.br
5718,Sales,Santos,Energia,300974672.88,2023-12-07,Concluída,advisor.dom@ficticio-ma.com.br
5719,Cassiano,Alves Cavalcante S.A.,Logística,109237842.43,2024-03-24,Cancelada,advisor.raquel@ficticio-ma.com.br
5720,Nunes S/A,Brito S.A.,Finanças,347160268.19,2025-05-20,Em Due Diligence,advisor.mariah@ficticio-ma.com.br
5721,Gomes Azevedo S.A.,Rios Fonseca - ME,Energia,86716114.06,2026-09-18,Concluída,advisor.mariah@ficticio-ma.com.br
5722,Aparecida - EI,da Mota - EI,Tecnologia,446867778.57,2025-02-20,Cancelada,advisor.sofia@ficticio-ma.com.br
5723,Campos,da Conceição,Tecnologia,287689438.68,2024-11-09,Concluída,advisor.pedro@ficticio-ma.com.br
5724,Pimenta,Araújo,Varejo,44493042.09,2025-02-08,Concluída,advisor.rael@ficticio-ma.com.br
5725,Rezende S/A,Melo S.A.,Finanças,400562717.79,2025-11-02,Concluída,advisor.júlia@ficticio-ma.com.br
5726,da Conceição Machado - EI,Nogueira Castro - EI,Energia,84026474.47,2026-02-20,Concluída,advisor.luan@ficticio-ma.com.br
5727,da Rocha,Fonseca,Varejo,477408477.52,2025-06-29,Em Due Diligence,advisor.davi miguel@ficticio-ma.com.br
5728,Cassiano,Marques da Conceição e Filhos,Logística,76192956.34,2025-11-20,Cancelada,advisor.vinicius@ficticio-ma.com.br
5729,Ramos,Farias Andrade - EI,Energia,330057857.17,2024-03-05,Concluída,advisor.apollo@ficticio-ma.com.br
5730,Monteiro,Costa Pires - EI,Saúde,74982652.67,2024-10-19,Análise de NDA,advisor.giovanna@ficticio-ma.com.br
5731,Oliveira Albuquerque - EI,Barbosa,Varejo,392465501.55,2025-02-26,Análise de NDA,advisor.nina@ficticio-ma.com.br
5732,Guerra - EI,Souza Ltda.,Saúde,281055050.91,2025-01-21,Concluída,advisor.ana clara@ficticio-ma.com.br
5733,Ramos Macedo S.A.,Sousa S/A,Varejo,425673524.47,2025-04-24,Concluída,advisor.clara@ficticio-ma.com.br
5734,Silva,da Cruz,Tecnologia,85366508.05,2024-03-14,Em Due Diligence,advisor.calebe@ficticio-ma.com.br
5735,Mendes,Aragão,Energia,49742590.32,2024-12-04,Cancelada,advisor.isadora@ficticio-ma.com.br
5736,Almeida,Gonçalves,Finanças,134128649.57,2025-08-23,Cancelada,advisor.juliana@ficticio-ma.com.br
5737,Alves Freitas - EI,Novais S.A.,Finanças,343916487.64,2023-10-25,Em Due Diligence,advisor.pedro@ficticio-ma.com.br
5738,Dias,Lima,Logística,198386627.78,2025-11-12,Cancelada,advisor.renan@ficticio-ma.com.br
5739,Rios,Cassiano Moreira - ME,Saúde,231088859.45,2025-05-25,Análise de NDA,advisor.rafael@ficticio-ma.com.br
5740,Porto,Campos Câmara - EI,Tecnologia,465504384.02,2024-07-06,Concluída,advisor.isadora@ficticio-ma.com.br
5741,Albuquerque S.A.,Pastor,Logística,51377695.13,2026-05-24,Análise de NDA,advisor.isaac@ficticio-ma.com.br
5742,da Luz Novaes S.A.,Sousa,Energia,107418890.24,2024-08-22,Concluída,advisor.ana lívia@ficticio-ma.com.br
5743,da Mota Correia S.A.,Cavalcante - ME,Saúde,480844939.32,2023-12-07,Cancelada,advisor.bernardo@ficticio-ma.com.br
5744,Câmara e Filhos,da Conceição,Tecnologia,142004374.76,2024-02-22,Em Due Diligence,advisor.laura@ficticio-ma.com.br
5745,Cavalcante e Filhos,Lopes Castro e Filhos,Logística,180745781.95,2024-11-13,Concluída,advisor.daniela@ficticio-ma.com.br
5746,Souza,da Luz - ME,Logística,97137362.64,2024-05-02,Cancelada,advisor.maria cecília@ficticio-ma.com.br
5747,Sousa,Barros Ramos Ltda.,Energia,193021887.84,2023-10-22,Em Due Diligence,advisor.joão@ficticio-ma.com.br
5748,Cardoso,da Paz Melo S/A,Saúde,7390804.23,2024-08-14,Análise de NDA,advisor.arthur miguel@ficticio-ma.com.br
5749,Teixeira Viana e Filhos,da Costa,Finanças,62932201.35,2025-09-06,Análise de NDA,advisor.emanuel@ficticio-ma.com.br
5750,Nascimento,Aragão Marques S/A,Logística,191243758.8,2026-05-07,Em Due Diligence,advisor.josé@ficticio-ma.com.br
5751,Borges e Filhos,Alves,Logística,178755765.55,2026-07-11,Em Due Diligence,advisor.gabrielly@ficticio-ma.com.br
5752,Fernandes,Barros Pacheco - EI,Saúde,196234841.99,2023-09-28,Cancelada,advisor.bianca@ficticio-ma.com.br
5753,Camargo,da Cruz - EI,Finanças,309099754.12,2025-02-24,Em Due Diligence,advisor.ana vitória@ficticio-ma.com.br
5754,Pimenta,Azevedo,Varejo,467069378.89,2024-05-08,Concluída,advisor.ana sophia@ficticio-ma.com.br
5755,Rios,Moura Sales - ME,Finanças,84262342.9,2025-12-27,Análise de NDA,advisor.isadora@ficticio-ma.com.br
5756,Santos Ltda.,Farias Costela Ltda.,Tecnologia,463261029.04,2024-08-26,Análise de NDA,advisor.samuel@ficticio-ma.com.br
5757,Leão,Silveira,Tecnologia,437767469.99,2025-12-07,Em Due Diligence,advisor.vitor hugo@ficticio-ma.com.br
5758,Correia,Montenegro,Energia,100359543.91,2025-06-08,Cancelada,advisor.thiago@ficticio-ma.com.br
5759,Martins - EI,Ribeiro,Energia,282884237.1,2026-07-02,Em Due Diligence,advisor.isaque@ficticio-ma.com.br
5760,Jesus,Campos,Energia,217857567.17,2025-02-15,Cancelada,advisor.heloísa@ficticio-ma.com.br
5761,Sales,Farias Brito e Filhos,Finanças,116129509.92,2025-04-22,Análise de NDA,advisor.evelyn@ficticio-ma.com.br
5762,da Mota,Monteiro,Logística,193609057.83,2024-09-21,Análise de NDA,advisor.ryan@ficticio-ma.com.br
5763,Pires,da Rosa,Tecnologia,222350574.5,2026-04-14,Concluída,advisor.isis@ficticio-ma.com.br
5764,Leão Silveira - EI,da Rosa Macedo e Filhos,Varejo,420053876.24,2024-07-05,Concluída,advisor.lunna@ficticio-ma.com.br
5765,Macedo,Correia,Energia,232590371.88,2023-12-02,Cancelada,advisor.ana clara@ficticio-ma.com.br
5766,Peixoto,Rodrigues,Tecnologia,327921953.65,2023-10-03,Análise de NDA,advisor.antonella@ficticio-ma.com.br
5767,Novais Rezende S/A,Nunes Montenegro Ltda.,Saúde,376638843.68,2024-09-22,Análise de NDA,advisor.luiza@ficticio-ma.com.br
5768,Rocha,Almeida Alves Ltda.,Finanças,290510678.87,2023-12-18,Concluída,advisor.vitor@ficticio-ma.com.br
5769,Fonseca e Filhos,Teixeira,Tecnologia,369845345.61,2024-03-12,Concluída,advisor.alexia@ficticio-ma.com.br
5770,Araújo,Moreira,Tecnologia,209913249.38,2024-12-11,Análise de NDA,advisor.marcos vinicius@ficticio-ma.com.br
5771,Rezende S.A.,Caldeira,Finanças,133312700.51,2024-03-31,Concluída,advisor.beatriz@ficticio-ma.com.br
5772,Andrade,Rodrigues,Finanças,447415308.63,2026-02-09,Cancelada,advisor.eduarda@ficticio-ma.com.br
5773,Correia,Montenegro Ltda.,Tecnologia,38411777.37,2023-10-27,Em Due Diligence,advisor.gustavo henrique@ficticio-ma.com.br
5774,Sales - EI,Martins S/A,Finanças,142065166.66,2025-01-20,Cancelada,advisor.eloah@ficticio-ma.com.br
5775,Borges Câmara S/A,Monteiro Ltda.,Energia,390086849.83,2024-11-23,Concluída,advisor.francisco@ficticio-ma.com.br
5776,Cavalcante,Rezende Ltda.,Tecnologia,362655402.01,2023-11-09,Concluída,advisor.bianca@ficticio-ma.com.br
5777,Vargas,Moreira,Energia,134977871.61,2026-01-14,Cancelada,advisor.olívia@ficticio-ma.com.br
5778,Cunha Cardoso Ltda.,Teixeira e Filhos,Energia,423684512.6,2025-10-20,Análise de NDA,advisor.manuella@ficticio-ma.com.br
5779,Rodrigues - ME,Rocha Garcia e Filhos,Saúde,330745501.71,2025-05-10,Em Due Diligence,advisor.brayan@ficticio-ma.com.br
5780,da Costa Ltda.,Mendonça,Energia,19073520.82,2025-03-22,Cancelada,advisor.lucas@ficticio-ma.com.br
5781,Barros Rios S/A,Rodrigues,Finanças,313611608.82,2026-04-28,Cancelada,advisor.carlos eduardo@ficticio-ma.com.br
5782,Vargas,Jesus,Energia,254517197.44,2023-11-27,Análise de NDA,advisor.caroline@ficticio-ma.com.br
5783,Sá - ME,Marques Moura Ltda.,Energia,477975804.44,2024-05-06,Análise de NDA,advisor.ravy@ficticio-ma.com.br
5784,da Rocha S.A.,Andrade,Logística,421405779.94,2025-03-13,Concluída,advisor.ian@ficticio-ma.com.br
5785,Costela - ME,Castro da Rosa S.A.,Energia,410900722.91,2024-06-08,Concluída,advisor.joão@ficticio-ma.com.br
5786,Monteiro,Teixeira,Finanças,10968708.54,2025-04-28,Em Due Diligence,advisor.olivia@ficticio-ma.com.br
5787,das Neves,Caldeira Ltda.,Finanças,225738159.07,2023-11-13,Em Due Diligence,advisor.allana@ficticio-ma.com.br
5788,Pacheco,Sá S/A,Finanças,39243111.44,2025-09-24,Cancelada,advisor.yuri@ficticio-ma.com.br
5789,Melo da Rosa e Filhos,Melo,Saúde,181986075.32,2024-06-06,Análise de NDA,advisor.gabriel@ficticio-ma.com.br
5790,Novaes Ltda.,Moura Ltda.,Finanças,100809859.48,2026-08-15,Em Due Diligence,advisor.luiz felipe@ficticio-ma.com.br
5791,Lima,Albuquerque das Neves e Filhos,Tecnologia,43244795.95,2024-11-22,Análise de NDA,advisor.milena@ficticio-ma.com.br
5792,Fonseca da Costa S/A,Barbosa Costela S/A,Saúde,73582011.78,2024-04-19,Análise de NDA,advisor.mateus@ficticio-ma.com.br
5793,Aparecida - ME,Viana Casa Grande Ltda.,Saúde,247748340.43,2024-10-25,Concluída,advisor.vitor hugo@ficticio-ma.com.br
5794,Pereira,Pacheco - EI,Energia,268564226.93,2025-02-02,Cancelada,advisor.hellena@ficticio-ma.com.br
5795,Monteiro Albuquerque - ME,Sales,Saúde,371330452.78,2025-12-06,Análise de NDA,advisor.diogo@ficticio-ma.com.br
5796,Araújo Caldeira - ME,Costa Borges - ME,Finanças,149876208.51,2023-09-29,Em Due Diligence,advisor.caio@ficticio-ma.com.br
5797,Nunes,da Rosa,Finanças,220081608.74,2024-04-07,Análise de NDA,advisor.natália@ficticio-ma.com.br
5798,Novais,Câmara,Tecnologia,188532734.72,2023-09-19,Concluída,advisor.ana vitória@ficticio-ma.com.br
5799,da Mota,Carvalho,Varejo,293797201.84,2026-06-23,Em Due Diligence,advisor.henry@ficticio-ma.com.br
5800,Silveira,Duarte da Mota S/A,Saúde,272323648.44,2024-09-10,Cancelada,advisor.noah@ficticio-ma.com.br
5801,Abreu,Leão,Finanças,254417338.0,2024-12-18,Em Due Diligence,advisor.gustavo@ficticio-ma.com.br
5802,Rocha,Barros,Logística,222935909.15,2025-12-25,Cancelada,advisor.ana laura@ficticio-ma.com.br
5803,Azevedo S.A.,Monteiro - EI,Finanças,81242540.67,2025-01-27,Cancelada,advisor.marcela@ficticio-ma.com.br
5804,Alves e Filhos,Pimenta,Finanças,93811730.31,2026-03-23,Análise de NDA,advisor.pietra@ficticio-ma.com.br
5805,Sousa,Jesus - ME,Energia,155541417.6,2024-06-17,Cancelada,advisor.maria vitória@ficticio-ma.com.br
5806,Andrade,Barbosa - ME,Varejo,28918534.85,2024-09-19,Análise de NDA,advisor.maria vitória@ficticio-ma.com.br
5807,Camargo,Ferreira Costa S.A.,Logística,173582580.06,2023-11-23,Concluída,advisor.davi miguel@ficticio-ma.com.br
5808,da Luz Nogueira S.A.,Silva,Energia,81319620.58,2024-12-20,Análise de NDA,advisor.ayla@ficticio-ma.com.br
5809,Almeida,Melo,Saúde,477764120.44,2023-11-27,Análise de NDA,advisor.ester@ficticio-ma.com.br
5810,Jesus,Rodrigues Andrade - EI,Logística,345412851.36,2026-03-20,Concluída,advisor.noah@ficticio-ma.com.br
5811,Cassiano S/A,Montenegro,Energia,315640847.3,2025-08-26,Em Due Diligence,advisor.brayan@ficticio-ma.com.br
5812,da Cruz,Vieira,Logística,18869750.5,2024-02-13,Em Due Diligence,advisor.ana julia@ficticio-ma.com.br
5813,Cardoso,Peixoto,Finanças,224494170.5,2024-10-13,Cancelada,advisor.maria isis@ficticio-ma.com.br
5814,Nascimento e Filhos,Marques e Filhos,Logística,497622946.18,2025-10-18,Concluída,advisor.bella@ficticio-ma.com.br
5815,Oliveira,Silveira,Logística,53026998.03,2025-04-05,Cancelada,advisor.isis@ficticio-ma.com.br
5816,Moraes,Rios,Varejo,155397417.44,2023-09-19,Em Due Diligence,advisor.kevin@ficticio-ma.com.br
5817,Cavalcanti e Filhos,Gomes,Tecnologia,234336212.08,2023-12-13,Análise de NDA,advisor.vicente@ficticio-ma.com.br
5818,Barbosa Lima S/A,Casa Grande Nogueira Ltda.,Logística,196297554.03,2025-03-13,Concluída,advisor.luara@ficticio-ma.com.br
5819,Andrade,Campos Vargas - ME,Logística,345888140.2,2025-02-21,Concluída,advisor.maria sophia@ficticio-ma.com.br
5820,Borges - ME,Cassiano Nascimento - EI,Varejo,280788080.95,2025-08-26,Análise de NDA,advisor.levi@ficticio-ma.com.br
5821,Vasconcelos,Montenegro,Energia,394074305.57,2025-06-23,Análise de NDA,advisor.sabrina@ficticio-ma.com.br
5822,Aragão Moreira e Filhos,Caldeira Brito S.A.,Energia,395159829.55,2025-02-25,Cancelada,advisor.heloísa@ficticio-ma.com.br
5823,Ferreira - EI,Novais - ME,Finanças,392009623.57,2026-04-06,Em Due Diligence,advisor.liam@ficticio-ma.com.br
5824,Caldeira,da Rocha,Tecnologia,370642187.22,2025-04-09,Análise de NDA,advisor.raquel@ficticio-ma.com.br
5825,Martins da Conceição - ME,Aparecida,Energia,197808157.43,2024-03-02,Análise de NDA,advisor.ester@ficticio-ma.com.br
5826,Marques Pereira Ltda.,Costela S/A,Tecnologia,419989930.38,2026-05-10,Análise de NDA,advisor.daniel@ficticio-ma.com.br
5827,da Luz,Teixeira,Finanças,423366631.25,2024-03-13,Concluída,advisor.maria laura@ficticio-ma.com.br
5828,Garcia,Ramos,Varejo,171764804.63,2025-08-19,Análise de NDA,advisor.ravy@ficticio-ma.com.br
5829,Camargo Oliveira Ltda.,Cassiano,Varejo,76206611.23,2024-12-09,Concluída,advisor.alana@ficticio-ma.com.br
5830,Alves - EI,Sampaio Aragão S/A,Saúde,100812464.19,2024-01-09,Análise de NDA,advisor.gabriel@ficticio-ma.com.br
5831,Vargas S/A,da Rosa,Varejo,46644113.56,2024-11-17,Cancelada,advisor.kevin@ficticio-ma.com.br
5832,Azevedo Montenegro Ltda.,Machado,Finanças,291071539.51,2025-12-20,Cancelada,advisor.davi lucca@ficticio-ma.com.br
5833,Peixoto Guerra e Filhos,Costa,Energia,394102467.97,2026-05-17,Em Due Diligence,advisor.dante@ficticio-ma.com.br
5834,Duarte Mendonça S.A.,Caldeira,Varejo,390907414.62,2026-04-27,Análise de NDA,advisor.ana laura@ficticio-ma.com.br
5835,da Rocha,Martins,Varejo,217730243.96,2026-02-07,Em Due Diligence,advisor.matheus@ficticio-ma.com.br
5836,da Paz,Camargo - ME,Logística,37903478.19,2023-11-10,Análise de NDA,advisor.bruna@ficticio-ma.com.br
5837,Ribeiro,Cirino,Varejo,178039633.69,2026-02-28,Análise de NDA,advisor.esther@ficticio-ma.com.br
5838,Porto - EI,Sousa,Energia,417845443.62,2024-03-17,Concluída,advisor.vitor hugo@ficticio-ma.com.br
5839,Campos - ME,Castro,Tecnologia,59239968.32,2023-11-17,Cancelada,advisor.arthur@ficticio-ma.com.br
5840,Mendes,Novais,Varejo,481962447.05,2026-04-29,Cancelada,advisor.ana liz@ficticio-ma.com.br
5841,Santos - EI,da Mata,Energia,164054624.48,2023-12-23,Cancelada,advisor.ana lívia@ficticio-ma.com.br
5842,Cavalcanti,Rocha,Saúde,281915346.53,2025-03-01,Em Due Diligence,advisor.luana@ficticio-ma.com.br
5843,Cirino,Barros,Varejo,407086016.8,2026-01-31,Análise de NDA,advisor.joão miguel@ficticio-ma.com.br
5844,Mendes,Araújo Ltda.,Finanças,69562613.83,2025-03-27,Cancelada,advisor.joão guilherme@ficticio-ma.com.br
5845,Cunha S.A.,Silveira - EI,Logística,366279443.63,2024-04-28,Cancelada,advisor.ana júlia@ficticio-ma.com.br
5846,Teixeira Jesus S/A,Souza S.A.,Logística,94519998.2,2024-09-10,Concluída,advisor.benjamin@ficticio-ma.com.br
5847,Nunes Costela - EI,Barros Ramos - ME,Logística,315119304.23,2024-08-17,Análise de NDA,advisor.ana clara@ficticio-ma.com.br
5848,da Cruz Siqueira Ltda.,Araújo Novais - EI,Saúde,440963006.86,2025-10-12,Análise de NDA,advisor.heitor@ficticio-ma.com.br
5849,Monteiro Ltda.,Cassiano Câmara e Filhos,Varejo,203985707.97,2024-11-19,Concluída,advisor.emanuel@ficticio-ma.com.br
5850,Garcia,Alves Albuquerque - ME,Varejo,66292666.42,2024-03-09,Em Due Diligence,advisor.yuri@ficticio-ma.com.br
5851,Camargo,Pinto,Energia,145190340.93,2025-03-06,Análise de NDA,advisor.gustavo henrique@ficticio-ma.com.br
5852,Borges,Pacheco Ltda.,Varejo,18913704.36,2024-03-22,Cancelada,advisor.catarina@ficticio-ma.com.br
5853,Brito Caldeira - ME,Pires S/A,Finanças,340849862.97,2025-02-17,Concluída,advisor.ana laura@ficticio-ma.com.br
5854,Melo da Cruz Ltda.,Pimenta Ltda.,Varejo,499180202.93,2023-10-23,Em Due Diligence,advisor.emanuel@ficticio-ma.com.br
5855,Jesus,Leão Dias - EI,Tecnologia,403289380.21,2024-05-16,Cancelada,advisor.aurora@ficticio-ma.com.br
5856,Pimenta Vasconcelos Ltda.,Viana Dias e Filhos,Saúde,147367806.75,2024-07-25,Análise de NDA,advisor.maria helena@ficticio-ma.com.br
5857,Cassiano,Silva Ltda.,Tecnologia,106129608.54,2024-04-01,Análise de NDA,advisor.benjamin@ficticio-ma.com.br
5858,Cirino,Sousa Ribeiro Ltda.,Energia,135771043.31,2026-06-21,Concluída,advisor.luiz miguel@ficticio-ma.com.br
